Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
The Lodge,10530 Spangler Rd,Dallas,TX,75220,,,(469) 680-8960,"America's Premier Gentleman's Club in the Heart of the Dallas/Fort Worth Metroplex.Since its founding in 1996, The Lodge has set the national standard for elegance, beauty and …Learn more about The Lodge, Opens a popupSpecialtiesAmerica's Premier Gentleman's Club in the Heart of the Dallas/Fort Worth Metroplex.Since its founding in 1996, The Lodge has set the national standard for elegance, beauty and integrity. A spectacular edifice of timber and stone that seems straight out of the Rocky Mountains, The Lodge is nationally renowned for superb cuisine, unparalleled hospitality and enticing entertainers from around the world.The Lodge has won many local, regional and nation awards, including the crowing achievement of ""Overall Club of the Year"" from Exotic Dancer magazine. Whether you're looking for an unforgettable party, an intimate dinner or a great time with your friends The Lodge is the place to be.HistoryEstablished in 1996.The Lodge, America's best-known and most-honored gentlemen's club, has set the national standard for beauty, elegance and integrity since 1996.",,Yes,No,4.0 star rating,71 reviews,http://www.the-lodge.com,$11-30,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 5:00 pm - 2:00 am<br>Sun 6:00 pm - 2:00 am<br>,No,No,No,Yes,,"Valet, Private Lot",,No,Yes,Casual,,Average,,,Full Bar,,,,,No,Free,Yes,,,No,,"Adult Entertainment, American (New), Adult Entertainment, American (New)",32.870280,-96.912962,"https://s3-media4.fl.yelpcdn.com/bphoto/5d0Fis7NGlGoZJiRVYt4xQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/5d0Fis7NGlGoZJiRVYt4xQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/5d0Fis7NGlGoZJiRVYt4xQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/5d0Fis7NGlGoZJiRVYt4xQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-lodge-dallas?osq=Adult+Entertainment,,,,,,
Bucks Cabaret,2150 California Crossing Rd,Dallas,TX,75220,,,(469) 420-9770,"Bucks Cabaret is Fort Worth's #1 adult entertainment strip club. From daily specials to amazing VIP deals, along with some of the most beautiful ladies in Texas, Bucks is the place …Learn more about Bucks Cabaret, Opens a popupSpecialtiesBucks Cabaret is Fort Worth's #1 adult entertainment strip club. From daily specials to amazing VIP deals, along with some of the most beautiful ladies in Texas, Bucks is the place to be!",,Yes,No,3.5 star rating,16 reviews,http://www.buckscabaret.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 12:00 pm - 2:00 am<br>,,,,Yes,,,Yes,,Yes,,,Average,DJ,Yes,Full Bar,Yes,,No,Yes,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",32.866610,-96.908331,"https://s3-media3.fl.yelpcdn.com/bphoto/R45asMxE0-xisPoZvtjLug/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/R45asMxE0-xisPoZvtjLug/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/R45asMxE0-xisPoZvtjLug/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/R45asMxE0-xisPoZvtjLug/300s.jpg 1.20x",http://www.yelp.com/biz/bucks-cabaret-dallas?osq=Adult+Entertainment,,,,,,
Colette Dallas,10821 Composite Dr,Dallas,TX,75220,,,(972) 323-1100,"We are a private on-premise social swingers nightclub for couples, single men and women who are active in or curious about the swinging lifestyle. Our club is a great place for …Learn more about Colette Dallas, Opens a popupSpecialtiesWe are a private on-premise social swingers nightclub for couples, single men and women who are active in or curious about the swinging lifestyle. Our club is a great place for people of like-mind to meet in a safe, friendly and upscale atmosphere. We don't sell alcohol, but set ups, juice and sodas are available at the bar.HistoryEstablished in 2012.Opened in July of 2012, Colette Dallas is the 7th club the owners group has opened. The Dallas location is in a building which had been a club for 8 years. We have made many changes to the decor, ambience, staffing and the way it is operated. Colette Dallas has some of the features we have become known for in our other clubs which gives it a similar feel. The other club is in New Orleans which is also colette and has been open since 2000. The first 3 clubs were in Atlanta...Sol Nightclub.Lounge, Caligula and Venus. Taboo was opened in Tampa in 1999.Meet the Business Owner",John M.,Yes,No,4.0 star rating,19 reviews,http://www.coletteclubs.com/dallas/,Moderate,Mon Closed<br>Tue Closed<br>Wed 9:00 pm - 2:00 am<br>Thu 9:00 pm - 3:00 am<br>Fri 9:00 pm - 4:00 am<br>Sat 9:00 pm - 4:00 am<br>Sun Closed<br>,,,,Yes,,"Valet, Private Lot",,,Yes,,Upscale,Average,,,No,,,,,Yes,,Yes,,,,,"Adult Entertainment, Lounges, Dance Clubs, Hotels, Adult Entertainment, Lounges, Dance Clubs",32.876949,-96.896720,"https://s3-media2.fl.yelpcdn.com/bphoto/GG4AIKyFjhhBhC6igGOFpg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/GG4AIKyFjhhBhC6igGOFpg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/GG4AIKyFjhhBhC6igGOFpg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/GG4AIKyFjhhBhC6igGOFpg/300s.jpg 1.20x",http://www.yelp.com/biz/colette-dallas-dallas?osq=Adult+Entertainment,,,,,,
Baby Dolls Saloon,10250 Shady Trl,Dallas,TX,75220,,North Dallas,(214) 358-5511,"Baby Dolls Dallas is legendary ! Been in this hospitality business over 40 years.The over 100 stunning women who entertain you dailyin this relaxed Western themed bar is only the …Learn more about Baby Dolls Saloon, Opens a popupSpecialtiesBaby Dolls Dallas is legendary ! Been in this hospitality business over 40 years.The over 100 stunning women who entertain you dailyin this relaxed Western themed bar is only the beginning of all the fun you will have.Eight private suites upstairs with TV's, XBOX Ones, with bottle service, are gorgeously furnished with your every need in mind, with a little privacy.Naturally, we have a stunning champagne room, you will not be disappointed.*FREE lunch weekdays 11a-2p. *VIP party monthly on the third day of the month is a huge party all day with our famous BBQ served FREE 11a-midnight and $2 beers & weel drinks 4-8p *Every UFC pay per view fight is shown here with no additional cover charges.*Hometown sports fans and visiting fans get in FREE after every sports event with ticket stubs.*Out of town visitors are given FREE cover when you bring your current convention badge.Over 100 giant TVs here give us the sports bar atmosphere and lots of country music gives you that Texas welcome.Join the Saloon Girls today.The Legend Lives OnHistoryEstablished in 1980.The Baby Dolls Saloon motto is ""The Legend Lives On"" since it first opened near Bachman Lake in Dallas. The big new location it is in now still features country music during the entertainers dance sets which is fun for locals and visitors alike.It ain't bragging when its true, so when we say we have more ladies to party with on a daily basis come see for yourself.Free lunch buffet weekdays 11a-2pLegendary VIP party the 3rd Wednesday of every month, Free Texas BBQ 11a til midnight & $2 beers & well drinks 4-8p plus prize drawing !Call for our bachelor party & birthday party packages or to reserve our luxury suites with bottle service.See you soon !",,Yes,No,4.0 star rating,40 reviews,http://www.babydolls.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 12:00 pm - 2:00 am<br>,Yes,,,Yes,,"Valet, Private Lot",,,Yes,,Casual,Average,DJ,,Full Bar,,,,,Yes,No,Yes,,,,,"Adult Entertainment, Dance Clubs, Sports Bars, Adult Entertainment, Dance Clubs, Sports Bars",32.863488,-96.889377,"https://s3-media2.fl.yelpcdn.com/bphoto/VUZ6qS4PCMUuKnUv3PNd1w/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/VUZ6qS4PCMUuKnUv3PNd1w/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/VUZ6qS4PCMUuKnUv3PNd1w/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/VUZ6qS4PCMUuKnUv3PNd1w/300s.jpg 1.20x",http://www.yelp.com/biz/baby-dolls-saloon-dallas?osq=Adult+Entertainment,,,,,,
Spearmint Rhino Gentlemen’s Club,10965 Composite Dr,Dallas,TX,75220,,,(214) 902-0700,,,Yes,No,3.5 star rating,24 reviews,http://spearmintrhino.com/dallas,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 3:00 am<br>Sat 2:00 pm - 3:00 am<br>Sun 2:00 pm - 2:00 am<br>,,,,Yes,,"Valet, Private Lot",,,Yes,,Casual,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",32.880029,-96.896451,"https://s3-media2.fl.yelpcdn.com/bphoto/F0lzfFLRSE5pSU8lrBarOQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/F0lzfFLRSE5pSU8lrBarOQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/F0lzfFLRSE5pSU8lrBarOQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/F0lzfFLRSE5pSU8lrBarOQ/300s.jpg 1.20x",http://www.yelp.com/biz/spearmint-rhino-gentlemens-club-dallas?osq=Adult+Entertainment,,,,,,
Pt’s Mens Club,10601 Plano Rd,Dallas,TX,75238,,,(214) 341-6643,,,Yes,No,2.5 star rating,14 reviews,http://www.ptsmensclub.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 4:00 am<br>Fri 11:00 am - 4:00 am<br>Sat 11:00 am - 4:00 am<br>Sun 11:00 am - 4:00 am<br>,,,,Yes,,"Valet, Private Lot",,,Yes,,Casual,Loud,,,No,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",32.893102,-96.701017,"https://s3-media2.fl.yelpcdn.com/bphoto/vgVl-fRf_rKnP8ENO7JW1w/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/vgVl-fRf_rKnP8ENO7JW1w/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/vgVl-fRf_rKnP8ENO7JW1w/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/vgVl-fRf_rKnP8ENO7JW1w/300s.jpg 1.20x",http://www.yelp.com/biz/pts-mens-club-dallas?osq=Adult+Entertainment,,,,,,
The Clubhouse,2250 Manana Dr,Dallas,TX,75220,,,(972) 869-9506,"Bachelor/Bachlorette Parties & Group Outings (group of 10 or more discount on admission)Birthdays (FREE admission on your birthday, date must match government issued ID)After …Learn more about The Clubhouse, Opens a popupSpecialtiesBachelor/Bachlorette Parties & Group Outings (group of 10 or more discount on admission)Birthdays (FREE admission on your birthday, date must match government issued ID)After Party for Concerts (Touring band members get in free with local venue laminates)Stockade, pole dancing, table dancing, VIP, ALL-Nude, BYOB, Rock Music, and of course a lot of fun!HistoryEstablished in 1996.The business was founded in 1996 by a group of partners including members of Pantera. Since then we have been Rockin' with the BIGGEST names in rock and showing our guests a great time!Come join us!",,Yes,No,3.5 star rating,25 reviews,http://theclubhousetexas.com/,Pricey,Mon 2:00 pm - 4:00 am<br>Tue 2:00 pm - 4:00 am<br>Wed 2:00 pm - 4:00 am<br>Thu 2:00 pm - 4:00 am<br>Fri 2:00 pm - 5:00 am<br>Sat 4:00 pm - 5:00 am<br>Sun 4:00 pm - 4:00 am<br>,,,,Yes,,Valet,,,Yes,,Divey,Loud,,,No,,,,,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",32.873443,-96.903207,"https://s3-media3.fl.yelpcdn.com/bphoto/kANM7ZujMfBFFmGCAzfCwA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/kANM7ZujMfBFFmGCAzfCwA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/kANM7ZujMfBFFmGCAzfCwA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/kANM7ZujMfBFFmGCAzfCwA/300s.jpg 1.20x",http://www.yelp.com/biz/the-clubhouse-dallas?osq=Adult+Entertainment,,,,,,
Pub Pegasus,3326 N Fitzhugh Ave,Dallas,TX,75204,,Uptown,(214) 559-4663,,,Yes,No,3.5 star rating,11 reviews,http://pubpegasus.com/,Moderate,Mon 12:00 pm - 2:00 am<br>Tue 12:00 pm - 2:00 am<br>Wed 12:00 pm - 2:00 am<br>Thu 12:00 pm - 2:00 am<br>Fri 12:00 pm - 2:00 am<br>Sat 12:00 pm - 2:00 am<br>Sun 12:00 pm - 2:00 am<br>,No,,,Yes,,Private Lot,,,Yes,,,Average,,,Full Bar,,,,,Yes,,Yes,,,,,"Gay Bars, Adult Entertainment, Gay Bars, Adult Entertainment",32.817631,-96.794534,"https://s3-media4.fl.yelpcdn.com/bphoto/f8P2YWH-0QVoLch1IFsW3A/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/f8P2YWH-0QVoLch1IFsW3A/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/f8P2YWH-0QVoLch1IFsW3A/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/f8P2YWH-0QVoLch1IFsW3A/300s.jpg 1.20x",http://www.yelp.com/biz/pub-pegasus-dallas?osq=Adult+Entertainment,,,,,,
XTC Cabaret,8550 North StemMons Freeway,Dallas,TX,75247,,,(214) 267-8550,,,Yes,No,2.5 star rating,45 reviews,http://www.xtccabaret.com,Moderate,Mon 11:00 am - 5:00 am<br>Tue 11:00 am - 5:00 am<br>Wed 11:00 am - 5:00 am<br>Thu 11:00 am - 5:00 am<br>Fri 11:00 am - 5:00 am<br>Sat 4:00 pm - 5:00 am<br>Sun 4:00 pm - 5:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Intimate,Very Loud,,,No,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",32.828663,-96.871638,"https://s3-media1.fl.yelpcdn.com/bphoto/u4bYt66pTEM17GtJcumSMQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/u4bYt66pTEM17GtJcumSMQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/u4bYt66pTEM17GtJcumSMQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/u4bYt66pTEM17GtJcumSMQ/300s.jpg 1.20x",http://www.yelp.com/biz/xtc-cabaret-dallas?osq=Adult+Entertainment,,,,,,
Onyx Club,2151 Manana Dr,Dallas,TX,75220,,,(214) 545-5600,,,Yes,No,3.0 star rating,25 reviews,http://www.onyxclubs.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 6:00 pm - 5:00 am<br>Sat 6:00 pm - 5:00 am<br>Sun 6:00 pm - 2:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Hipster,Very Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",32.874183,-96.906525,"https://s3-media2.fl.yelpcdn.com/bphoto/uIjzQ8eYLqe6enkJihAgUg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/uIjzQ8eYLqe6enkJihAgUg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/uIjzQ8eYLqe6enkJihAgUg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/uIjzQ8eYLqe6enkJihAgUg/300s.jpg 1.20x",http://www.yelp.com/biz/onyx-club-dallas?osq=Adult+Entertainment,,,,,,
