Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Bourbon Street,2901 E Thomas Rd,Phoenix,AZ,85016,,,(602) 956-9650,"At Bourbon St we like to keep things simple. We know men love boobs, so that's what we give them. But that's not what makes Bourbon St world famous. All strip clubs have boobs. Our …Learn more about Bourbon Street, Opens a popupSpecialtiesAt Bourbon St we like to keep things simple. We know men love boobs, so that's what we give them. But that's not what makes Bourbon St world famous. All strip clubs have boobs. Our boobs are attached to some of the sexiest girls in the world. Beauties that would make even Heph's pajamas rise. But their beauty is only the beginning. Bourbon St girls are always in the mood for some fun. They'll make you feel like the most important guy in the world. At Bourbon St, everybody is somebody. Just leave your inhibitions at the door.",,Yes,No,3.5 star rating,49 reviews,http://www.bourbonstreetaz.com,Pricey,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 2:00 pm - 2:00 am<br>,,,,Yes,,Private Lot,,,Yes,,,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.480402,-112.019094,"https://s3-media3.fl.yelpcdn.com/bphoto/Zz_doh3QMLvg-5W_Y0L_RA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/Zz_doh3QMLvg-5W_Y0L_RA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/Zz_doh3QMLvg-5W_Y0L_RA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/Zz_doh3QMLvg-5W_Y0L_RA/300s.jpg 1.20x",http://www.yelp.com/biz/bourbon-street-phoenix?osq=Adult+Entertainment,,,,,,
Sugar 44,4420 E Thomas Rd,Phoenix,AZ,85018,,,(602) 840-5143,"drinking, dancing, dj, stageLearn more about Sugar 44, Opens a popupSpecialtiesdrinking, dancing, dj, stageHistoryEstablished in 1996.Friendly, comfortable, neighborhood bar. Dancing, stages, full bar with VIP.Meet the Manager",,Yes,No,3.5 star rating,23 reviews,http://sugar44.com,Pricey,Mon 12:00 pm - 2:00 am<br>Tue 12:00 pm - 2:00 am<br>Wed 12:00 pm - 2:00 am<br>Thu 12:00 pm - 2:00 am<br>Fri 12:00 pm - 2:00 am<br>Sat 1:00 pm - 2:00 am<br>Sun 7:00 pm - 2:00 am<br>,,,,Yes,,Private Lot,Yes,,Yes,,Casual,Average,,,Full Bar,Yes,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.480589,-111.986093,"https://s3-media3.fl.yelpcdn.com/bphoto/r65rKdoI7NX7tRTDgG7Hww/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/r65rKdoI7NX7tRTDgG7Hww/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/r65rKdoI7NX7tRTDgG7Hww/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/r65rKdoI7NX7tRTDgG7Hww/300s.jpg 1.20x",http://www.yelp.com/biz/sugar-44-phoenix?osq=Adult+Entertainment,,,,,,
Hi-Liter Gentleman’s Club,4716 N 12th St,Phoenix,AZ,85014,,,(602) 234-0128,"Friendly, yet professional topless bar. We are Phoenix's unknown gem and will not disappoint! Daily drink and food specials with monthly Featured Adult Stars. Only club in town …Learn more about Hi-Liter Gentleman’s Club, Opens a popupSpecialtiesFriendly, yet professional topless bar. We are Phoenix's unknown gem and will not disappoint! Daily drink and food specials with monthly Featured Adult Stars. Only club in town offering six month VIP passes to get your friends and you in for FREE!HistoryEstablished in 1962.First and Best Topless Club in Phoenix!Meet the Manager",,Yes,No,3.5 star rating,45 reviews,http://www.hiliterclubaz.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 11:00 am - 2:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Casual,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.506191,-112.056648,"https://s3-media4.fl.yelpcdn.com/bphoto/OqO8DPexk51ke0i0o6_voQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/OqO8DPexk51ke0i0o6_voQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/OqO8DPexk51ke0i0o6_voQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/OqO8DPexk51ke0i0o6_voQ/300s.jpg 1.20x",http://www.yelp.com/biz/hi-liter-gentlemans-club-phoenix?osq=Adult+Entertainment,,,,,,
Le Girls Gentlemen’s Club,5151 E Washington St,Phoenix,AZ,85034,,,(602) 244-8000,"Featuring over 40 dancers on 6 stages with full nudity & a full bar until 4am nightly, Le Girls Gentlemen's Club offers the most exquisite adult entertainment experience in the …Learn more about Le Girls Gentlemen’s Club, Opens a popupSpecialtiesFeaturing over 40 dancers on 6 stages with full nudity & a full bar until 4am nightly, Le Girls Gentlemen's Club offers the most exquisite adult entertainment experience in the Phoenix area. With two night clubs in one setting you can either go on our topless side or take it up a notch on our full nude side. Happy hour Mon - Fri 3-8pm $4 you call it & $3 domestic & Imports. We are conveniently located 7 miles from Downtown Phoenix, 5 from Old Town Scottsdale and only 4 from Mill Ave.HistoryEstablished in 1993.Still Arizona's longest and number one Gentlemen's Club since 1993.Meet the Business Owner",Cory A.,Yes,No,3.0 star rating,31 reviews,http://legirls.net,Moderate,Mon 3:00 pm - 4:00 am<br>Tue 3:00 pm - 4:00 am<br>Wed 3:00 pm - 4:00 am<br>Thu 3:00 pm - 4:00 am<br>Fri 3:00 pm - 4:00 am<br>Sat 7:00 pm - 4:00 am<br>Sun 7:00 pm - 4:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Trendy,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Dance Clubs, Cocktail Bars, Adult Entertainment",33.445953,-111.970717,"https://s3-media3.fl.yelpcdn.com/bphoto/xDUTR2b-j_ALCG7sSgy05Q/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/xDUTR2b-j_ALCG7sSgy05Q/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/xDUTR2b-j_ALCG7sSgy05Q/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/xDUTR2b-j_ALCG7sSgy05Q/300s.jpg 1.20x",http://www.yelp.com/biz/le-girls-gentlemens-club-phoenix?osq=Adult+Entertainment,,,,,,
Bandaids Showclub,2548 N 7th St,Phoenix,AZ,85006,,,(602) 254-0811,,,Yes,No,3.0 star rating,30 reviews,http://www.bandaidsclub.com/,Inexpensive,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 11:00 am - 2:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Divey,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.477115,-112.065327,"https://s3-media1.fl.yelpcdn.com/bphoto/UWa1mjR-QvRqgimidq-UuQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/UWa1mjR-QvRqgimidq-UuQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/UWa1mjR-QvRqgimidq-UuQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/UWa1mjR-QvRqgimidq-UuQ/300s.jpg 1.20x",http://www.yelp.com/biz/bandaids-showclub-phoenix?osq=Adult+Entertainment,,,,,,
The Great Alaskan Bush Co Gentleman’s Club,2980 Grand Ave,Phoenix,AZ,85017,,,(602) 254-2909,"The Great Alaskan Bush Company of AZ is Arizona's original strip club featuring a fully nude & topless entertainment experience. We offer Full Nude Entertainment for those who are 18 …Learn more about The Great Alaskan Bush Co Gentleman’s Club, Opens a popupSpecialtiesThe Great Alaskan Bush Company of AZ is Arizona's original strip club featuring a fully nude & topless entertainment experience. We offer Full Nude Entertainment for those who are 18 years and older and a Topless Club with a Full Bar for those who are 21 years and older.Our 10,000 sq ft club features the hottest entertainers in the desert and we offer a wide variety of packages for all occasions from Bachelor parties to VIP events.Whether you are your unwinding from a long day at work, out with friends, or celebrating a special event; the ABCO staff can accommodate your every need.HistoryEstablished in 1987.The Original Great Alaskan Bush Company was started in Anchorage, AK and a second location was opened in Phoenix, AZ in the Mid 1980's as BYOB fully nude gentleman's club. Over the years the club doubled in size and became Arizona's first club to feature Topless Entertainment with a full bar PLUS full nude entertainment. Today ABCO has changed owners and is now run by a group of industry veterans who are committed to taking the club to the next level and bringing a new era of ABCO into the future.Meet the Business Owner",Anthony T.,Yes,No,3.0 star rating,39 reviews,http://www.azabco.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 4:00 am<br>Sat 11:00 am - 4:00 am<br>Sun 11:00 am - 2:00 am<br>,,,,Yes,,"Street, Private Lot",,,Yes,,Casual,Loud,,,Full Bar,,,,,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.485994,-112.122947,"https://s3-media1.fl.yelpcdn.com/bphoto/-OR2zhxnvQjKnLSBO1RRaQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/-OR2zhxnvQjKnLSBO1RRaQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/-OR2zhxnvQjKnLSBO1RRaQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/-OR2zhxnvQjKnLSBO1RRaQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-great-alaskan-bush-co-gentlemans-club-phoenix-6?osq=Adult+Entertainment,,,,,,
Jaguars Club,1902 N Black Canyon Hwy,Phoenix,AZ,85009,,,(602) 352-0240,,,Yes,No,3.0 star rating,33 reviews,http://www.jaguarsphoenix.com,Moderate,Mon 11:00 am - 3:00 am<br>Tue 11:00 am - 3:00 am<br>Wed 11:00 am - 3:00 am<br>Thu 11:00 am - 3:00 am<br>Fri 11:00 am - 4:00 am<br>Sat 11:00 am - 4:00 am<br>Sun 6:00 pm - 3:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Casual,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.468365,-112.112160,"https://s3-media2.fl.yelpcdn.com/bphoto/h-YgcqtenVdMPtWYzVRMSQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/h-YgcqtenVdMPtWYzVRMSQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/h-YgcqtenVdMPtWYzVRMSQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/h-YgcqtenVdMPtWYzVRMSQ/300s.jpg 1.20x",http://www.yelp.com/biz/jaguars-club-phoenix?osq=Adult+Entertainment,,,,,,
Dirty’s Topless Bar,3308 W Grand Ave,Phoenix,AZ,85017,,,(602) 265-3011,,,Yes,No,3.5 star rating,13 reviews,http://www.dirtystopless.com,Moderate,Mon 5:00 pm - 2:30 am<br>Tue 5:00 pm - 2:30 am<br>Wed 5:00 pm - 2:30 am<br>Thu 5:00 pm - 2:30 am<br>Fri 12:00 pm - 2:30 am<br>Sat 5:00 pm - 2:30 am<br>Sun 5:00 pm - 2:30 am<br>,Yes,,,Yes,,,,,Yes,,,Loud,DJ,Yes,Full Bar,Yes,,No,,Yes,,Yes,,,,,"Adult Entertainment, Bars, Adult Entertainment, Bars",33.492278,-112.130660,"https://s3-media3.fl.yelpcdn.com/bphoto/avDBEsbsRzQ1afJP6p0ENA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/avDBEsbsRzQ1afJP6p0ENA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/avDBEsbsRzQ1afJP6p0ENA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/avDBEsbsRzQ1afJP6p0ENA/300s.jpg 1.20x",http://www.yelp.com/biz/dirtys-topless-bar-phoenix-2?osq=Adult+Entertainment,,,,,,
The Candy Store,18613 N Cave Creek Rd,Phoenix,AZ,85024,,,(602) 569-0084,,,Yes,No,3.5 star rating,44 reviews,http://www.thecandystoretoplessbar.com,Inexpensive,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 11:00 am - 2:00 am<br>,,,,Yes,,Private Lot,,,Yes,,,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.655214,-112.030381,"https://s3-media1.fl.yelpcdn.com/bphoto/xg9hMNFSmiDyS4OocTqo9Q/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/xg9hMNFSmiDyS4OocTqo9Q/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/xg9hMNFSmiDyS4OocTqo9Q/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/xg9hMNFSmiDyS4OocTqo9Q/300s.jpg 1.20x",http://www.yelp.com/biz/the-candy-store-phoenix?osq=Adult+Entertainment,,,,,,
Scores Phoenix Gentlemen’s Club,4125 N 7th St,Phoenix,AZ,85012,,,(602) 277-8487,"Cheetahs Gentlemen's Club is a topless dancers club on 7th Street and East Indian School Road, complete with full bar and drink specials, UFC fighting on Tuesdays, excellent food …Learn more about Scores Phoenix Gentlemen’s Club, Opens a popupSpecialtiesCheetahs Gentlemen's Club is a topless dancers club on 7th Street and East Indian School Road, complete with full bar and drink specials, UFC fighting on Tuesdays, excellent food specials Mon-Sat, Latin Ladies night on Sundays, VIP rooms and more. Come here to relax and enjoy your favorite sporting event while being surrounded and pampered by our beautiful dancers and waitresses. We don't stop at stripping and great food and drink, we have golf tournaments, sexy wrestling, and other great events several times a year.HistoryEstablished in 1980.Cheetahs is the #1 Gentlemen's Club in Phoenix! Causing countless smiles to appear on our guests for over 20 years,",,Yes,No,2.5 star rating,16 reviews,http://scoresphoenix.com,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 2:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 11:00 am - 2:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Casual,Average,,Yes,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",33.495724,-112.065035,"https://s3-media3.fl.yelpcdn.com/bphoto/jsk6SGHQ7NewuaFjO76kgA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/jsk6SGHQ7NewuaFjO76kgA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/jsk6SGHQ7NewuaFjO76kgA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/jsk6SGHQ7NewuaFjO76kgA/300s.jpg 1.20x",http://www.yelp.com/biz/scores-phoenix-gentlemens-club-phoenix?osq=Adult+Entertainment,,,,,,
